abn,charityname,registrationstatus,charitysize,activity_desc,other_activity_desc
75158821295,Australian Christian Legal Society Ltd,Registered,Small,The purpose of Women's inheritance Rights Education Project is to provide Rwandan women with information about amendments to the law through which women are now entitled to own property given to them through a Will.,
75162883445,YES ARUSHA LIMITED,Registered,Small,"Yes Arusha delivers it's programs through a partner school in Tanzania   Haradali Schools   with funds provided directly to the school to carry out activities and programs. Yes Arusha's operations are maintained in Australia, with occasional visit to Tanzania by Yes Arusha representatives to follow up on programs.",
75165574184,Brisbane Full Gospel Church Inc,Registered,Medium,"Brisbane Full Gospel Church operating in Solomon Island and Southeast Asia (Malaysia, Indoensia, Thailand, etc) to provide relief, medical support, missionary work and child education of the minsitry to those in need. They will conduct missionary work to create opportunites for jobs and provide necessary cultural education to help with their lives",
75235489140,AUSTRALIAN MALAYALEE ISLAMIC ASSOCIATION- NSW,Registered,Small,"We partner with charity organizations overseas for specific projects, raise funds within our community and transfer it to them.",
75248293215,Priority Tibet Ministries Inc.,Registered,Small,for many years now we have assisted the untouchable class Nepalese abiding in Kathmandu  providing clean water to their slum community. We support a local who has taken a number of children off the streets into his home as well as creating a school within the slum community,
75395199405,Presbyterian Church Castlemaine,Registered,Small,"Some of our members produce religious and educational material for South Sudanese  tribes in South Sudan-Primarily they are financially supported by ACROSS , but our  Church contributes as it can.",
75413093525,Zonta Club Of Melbourne On Yarra Inc,Registered,Small,"Zonta International partners with UN Women to support women and girls - currently programs in Timor-Leste, Madagascar, South America, Africa and Asia",
75432935744,Lao oz incorporated,Registered,Small,"Our board member visited Laos, we bring the fund and purchase the donation directly is Laos",
75447837660,Anbaalayam Incorporated,Registered,Small,"All our international works are carried out in the north, east and upcountry areas of Sri Lanka. We provide educational support to children from economically disadvantaged families through sponsor our child program. Children from disadvantaged families are chosen and the funds are used for their educational expenses. We provide funds for income generation projects as grants and interest free loans to single mothers and differently able and economically disadvantaged people. Other main programs are, providing shelter, providing water and sanitation facilities. Also bicycles to students who walk more than 4 Km to schools and wheelchairs to differently able and elderly. We provide meals to orphanages and old age homes and dry rations to people and school students who are struggling due to the current economic crisis in Sri Lanka.",
75502691718,The Generations Foundation,Registered,Medium,"Donations received through associates enabled the Foundation to support our charity partners to facilitate preschool, primary, secondary and tertiary education for underserved students, along with wider community development.",
75504556257,The Gospel Enterprise Inc,Registered,Medium,Missionary work,
75582882043,Generation One Inc,Registered,Small,"Supporting Project Help India with programs assisting children with Primary and secondary education, as well as funding support for children with a Disability",
75602681407,Science for Wildlife Ltd,Registered,Medium,We are a lead partner working with on-ground collaborators in Zambia to develop and deliver a program that aims to restore ecosystem processes and biodiversity in and around the Lower Zambezi National Park in Zambia.,
75605377599,Global Reconciliation (Australia) Limited,Registered,Small,"- Health and Education prograams delivered in Myanmar. - Reconciliation leadership training in Africa  in partnership with local universities - aidXchange is an online global communication portal  - Desmond Tutu Reconciliation Fellowship selects a Fellow from a global online call for nominations on particular themes, 2022 being Gender issues.",Information and communications
75607526465,Tenkile Conservation Alliance Ltd,Registered,Small,"The Tenkile Conservation Alliance in Australia supports the on the ground work of the same charity working in Papua New Guinea.  We work directly with the rainforest communities situated at the foothills of the Torricelli Mountain range to deliver community development services in order to protect the critically endangered Tenkile Tree Kangaroo.  The CEO and COO are based full time in Australia providing this support remotely since covid.  They primarily raise funds, do reporting, accounting, presentations, public relations and networking for the organisation.",
75611339998,No Roads Expeditions Foundation (Aust) Limited,Registered,Small,"We provided remote health services in PNG by using technology to establish regular training programmes for Community Health Workers, Volunteer Health Workers, and Volunteer Birth Assistants. We continued to support and sponsor a Nursing Student studying at university in Port Moresby, and deliver some medical supplies to support the Community Health Workers in their Outreach patrols.",
75614835095,No Scalpel Vasectomy Australia Limited,Registered,Small,Support for medical staff to attend and provide both vasectomy services and training. Provision of appropriate equipment and supplies.,
75623031836,Leadership College Australia Ltd,Registered,Small,"Over 600 students and their families have been supported with meeting their  educational fees and expenses, poverty relief plus funding the construction of one girls  orphanage and onw boys orphanage. Also, helping the emergency needs in the field of  feeding the poor, their health and education.",
75628379500,Mission Paws'ible Charity Pty Ltd,Registered,Small,"The sole purpose of Mission Paws ible Charity Pty Ltd. is to prevent or relieve the suffering of animals, with out limiting this generality: 2.1 to educate pet owners and the general population about rabies and how to prevent it and ultimately eradicate it 2.2 to promote responsible pet ownership including training, vaccination, healthcare, desexing of dogs and cats; 2.3 to provide shelter, food and veterinary care for poor pet owners, stray, unwanted and/or abandoned dogs and cats; 2.4 to endeavor by adoption to find permanent homes for dogs and cats given temporary shelter; 2.5 to provide mass sterilization and vaccination days in villagers to reduce the stray population and the spread of rabies. 2.6 to provide constructive input to the development of legislation, by-laws and guidelines relating to domestic animal welfare and care issues and pet ownership; 2.7 to do all other lawful things as are incidental or conducive to the attainment of any of the above.",
75629555684,PATHLY INCORPORATED,Registered,Small,Tutoring support for at-risk students Skills development to reduce youth unemployment Job training on specific high opportunity area,
75638320608,INTERNATIONAL HUMAN CARE AND RELIEF ORGANIZATION AUSTRALIA (IHCRO),Registered,Large,"IHCRO Australia has provided instant relief to individuals suffering around the world, whether that is through food packs distribution, providing access to clean water, assisting sick and needy families who need medical aid and empowering widows and orphans through appeals such as providing clothing, shelter and many other projects.   IHCRO Australia has also constructed schools, orphan houses, medical clinics, orphanages and major centres that provide long term education and area for orphans to grow and thrive and be able to benefit their respective communities. IHCRO is currently undertaking projects in over 33 countries and aims to inspire individuals so that they are in situations where they can assist and provide for themselves through self-generating income projects.",
75756616739,One Heart Church Inc,Registered,Small,"We support international teams with funds through ACCI Missions. The teams teach children English, support families, assist women out of trafficking and in red light districts in Thailand and in Cambodia. We provide financial disaster support when needed.",
75979910207,KALAPATA CHILDREN'S CHARITY INSTITUTION,Registered,Small,"We provided the following supports to 12 disadvantaged students and their families; - pay school fees. - rent a house for the students to stay. - provide food and meet household needs. - pay for medical expenses and counselling. - An older student will graduate with a bachelor of surveyor engineering in June this year. We hope that in the near future as these older students gain employment, they will be able to financially support the younger ones.",Small number of sponsors make small monthly donations. Volunteers make and sale craft items at the local markets twice a month. Each term the charity meets the educational welfare of the twelve students.
75989329885,Australasian Campuses Towards Sustainability (ACTS) Limited,Registered,Small,"ACTS operates as an Australasian organisation, supporting members across Australia, New Zealand and the Pacific. The organisation also acts as the peak body representing sustainable campuses in Australasia amongst the international sustainability community.",
76009090715,The Australasian College For Emergency Medicine,Registered,Large,We are an Australasian based College providing services for medical professionals working in Emergency Medicine.,
76032113291,Foxglove Project Inc,Registered,Small,"The projects we support overseas focus on empowering women to provide for themselves and their families of for the long-term future. This includes self help groups and micro enterprise, education and vocational training, stable housing and community leadership.","We raise funds and send to Global Development Group to support overseas aid programs in Rwanda, Cambodia and India. We raise awareness around the importance of autonomy and self-empowerment for the poorest women knowing that with this change of mindset and focus, long-term change is possible."
76064270793,People Aid,Registered,Small,We enable poor Indian Families to own debt free good income producing small businesses and also provide communities with clean uncontaminated water wells.,
76100659870,Saph Vision Quest Association Inc.,Registered,Small,transferring funds to allow our overseas volunteers to purchase educational books and computers to facilitate learning for students at schools in  remote regions of selected overseas countries.,
76130576199,Lotus Educational Fund Ltd,Registered,Small,"payment of school fees, supply school stationary and books,. assist access to school as petrol costs have impacted on students ability to access school payment of University and college fees",
76142233207,Blue Dragon Children's Foundation International,Registered,Medium,Blue Dragon  International receivers donations and sponsorship monies from various sources and after deducting minor administration costs remits these to Blue Dragon in Vietnam.,
76146796045,PTS Foundation Limited,Registered,Small,By operating overseas and delivering programs,
76165293194,Many Coloured Sky Limited,Registered,Small,"We partner with small community organisations to assist them to achieve their development goals, via small grants, technical and capacity building support, mentoring and training.",Provision of technical and capacity building support to partner organisations
76243205631,Indonesian Buddhist Society Of NSW Incorporated,Registered,Small,Transferring funds for purchasing oxygen supplies for COVID-19 victims.,
76395493850,Indian Reform Fellowship - Australia,Registered,Small,Special projects sometimes becomes a focus of the wider ministry of IRFA. As a  fellowship of churches  we become concerned for particular needs that local churches become overwhelmed by special circumstances. Charitable gifts for food and sustaining living conditions are also part of our targeted ministry.,
76397672539,Lugongwe Christian Community Centre Inc,Registered,Small,Provide funds to operate Lugongwe Victory School,
76434129203,Sidinda Health Clinic Incorporated,Registered,Small,"We are an incorporated Australian not-for-profit aiming to provide essential health and educational services to rural Zimbabweans at Sidinda. We fundraise in Australia to provide ongoing medicinal support to the Sidinda Health Clinic, which we established in 2011. We successfully registered the Sidinda Health Clinic with the Ministry of Healthcare in Zimbabwe and now have Nurses stationed at the Clinic. Additionally, we also provide educational support in the form of donations of schoolbooks, desks and chairs and funding support to the Sidinda Primary School and Lumbora Secondary School. Sidinda is a rural community of 2,000 persons from over 5 different tribal backgrounds. The Clinic and Primary School are the only infrastructure in the poor community dependent on subsistence farming. The Sidinda facilities also now service neighbouring communities. Our fundraising draws relationships between the rural Sidinda community and that of regional Australians/",
76541047598,Canhelp,Registered,Small,Transferring funds or goods overseas Operating overseas including delivering programs Further details: We source sponsors of children so they can attend school. We provide training programs for teachers in Nepal. We build wells in Cambodia to ensure people have access to clean drinking water. We provide English classes to children in Cambodia. We construct IT centres in Nepal to teach children Computer skills.,
76583840547,Same Skies Australia Inc.,Registered,Small,"We provided financial assistance to our overseas Same Skies partner branch (in Malaysia), which directly supports groups of refugees and asylum seekers in Malaysia and Indonesia with training, mentoring and financial contributions.",
76611738464,Women Leading Change Ltd,Registered,Small,Provide scholarships and mentorship support to secondary and post secondary school girls in Kenya. Build and upgrade local school buildings in Kenya. Provide vocational training to secondary and post secondary students.,
76612938959,NARAYAN SEVA SANSTHAN LTD.,Registered,Small,"The charitable purposes of the organisation are undertaken for the public benefit.  Our dominant purpose is to assist disadvantaged individuals, in particular people who are suffering from the effects of polio.  Under the Charities Act, the charitable purposes of  preventing and relieving sickness, disease or human suffering  and  relieving the poverty, distress or disadvantage of individuals and families  are presumed to be purposes for the public benefit.",
76625271070,Music Give Life Pty Ltd,Registered,Small,We fundraise each year to support a partner organisation called the LELT foundation. We support their work in Ethiopia by supplying music education to vulnerable children in this part of the world.,
76642702270,GREENSCREEN FILM FEST LTD,Registered,Small,GreenScreen Film Fest accepts short film entries from overseas,
76758095679,I5812 Ministries Incorporated,Registered,Small,Preaching and teaching to advance the Christian faith via online media platforms and resources via book sales.,
76766991046,Compassionate Hearts of Christ,Registered,Small,"This year we were unable to get involved in FUND RAISING as many our Australian volunteering young people are married and we are trying to find new yomg volunteers to help us.We have not transferred much money, but we have relied on the local donors of Tamil Nadu and the good will of the Australians through means of suggestions and advise.",
76803488074,BRIGHT FUTURES CHILD AID AND DEVELOPMENT FUND AUSTRALIA LIMITED,Registered,Small,"Bright Futures works in formal partnerships with established development partners in four developing countries (India, Kenya, Uganda and Pakistan) to deliver development programs in the areas of education, vocational training/economic empowerment,  healthcare, clean water and sanitation. In India we support school based and early childhood education for children from quarry villages and poor communities; provide vocational training, facilitate self-help and savings groups; deliver health screening and  clean water projects. In Pakistan the focus is on schooling and clean water projects. In Northern Uganda the focus is on delivering healthcare and birthing services and supporting schooling for the children of South Sudanese refugees. In Kenya the focus is on empowering women living in slum communities through vocational training and engagement in savings groups. During the pandemic Bright Futures partners provided significant aid and relief activities.",
76933596678,Heilala Incorporated,Registered,Small,This financial year our representative continued her work in Tonga by promoting our charity services and collecting requests for office furniture. Follow-ups were also conducted on the ground at the different locations where recycled office furniture was donated the previous years.,
76948116145,Africa Inland Mission Ltd.,Registered,Medium,"We transfer funds to support missionaries or workers from Australia. We also transfer donated funds for supporting workers or missionaries from other countries via their sending country. We transfer funds primarily for AIM-approved projects providing training, help for street children, crisis relief and assistance for African missionaries. We follow the ECS.","We help churches in Australia and the Asia-Pacific by assisting them to send missionaries or workers primarily to Africa. These workers are employed by Africa Inland Mission, funded by donations from their sending churches and other supporters."
76978978754,Ape Lamayi Incorporated,Registered,Small,We help vulnerable people in Sri Lanka.,
77128437658,Wizo NSW Inc,Registered,Large,"WIZO offers educational and social services for children, women and youth through its network of daycare centres, youth villages,including dormitories for at-risk children, shelters for abused women and their children. 800 programes and institutions,  make WIZO the largest social welfare organisation in Israel",
77159305236,Ausimed Limited,Registered,Small,Providing funding for overseas doctors to come to Australia to undertake medical research Fellowships Providing funding to Israel for support of child welfare,
77165619698,Global Learning Foundation Limited,Registered,Small,"During the reporting period our activities were limited to providing funding to support the school previously built in Tanzania. During the 2023 financial year we expect this to remain the same. Programs will be returning in the 2024 reporting period to Fiji, Vietnam, Cambodia and Tanzania.",
77238537422,GFA World Inc,Registered,Medium,"GFA World Aust raises funds for GFA World, a leading faith-based global mission agency helping national workers bring vital assistance and spiritual hope to millions across the world, especially in Asia and Africa. In GFA World's 2021 annual report this included providing health-care training to 500,000 women; 27,000 women learned to read and write; 225,000 blankets were distributed to the poor; 2.5 million people were helped through Covid-19 relief and 142,000 children were helped through GFA World's child sponsorship program.",
77332629635,SOMASCAN MISSIONS INCORPORATED,Registered,Small,"Financial sponsorship towards the education, food, maintenance and benefit of orphaned and abandoned children/youth in India, Sri Lanka and Mozambique; financially sponsoring remedial and maintenance works of orphanage structures, purchasing of vehicles to transport orphans to school, etc",
77461098611,Adelaide Christian Fellowship,Registered,Small,"We support overseas ministries, church building programs etc by the transfer of funds to provide financial support. We do not supervise these operations from Australia",
77473704074,Sunshine Coast Revival Fellowship Inc,Registered,Small,Covid limited overseas activities over past 2 years. However the Association has agreed to support an initiative to transport and deliver computers to schools in Vanuatu in 2023. There have been no recent specific requests for building support at this time but it is anticipated that building initiatives will be approved in 2023.,
77573225534,Melbourne Agape Baptist Church,Registered,Small,We proved one missionary family to support them as transferring funds.,
77599800484,Days for Girls Australia Limited,Registered,Medium,"Days for Girls Australia Limited (DfGAL) is a volunteer organisation which produces and donates menstrual Kits to women and girls in a number of countries around the world, particularly in the Oceania region; and in response to crisis events. DfGAL also mentors groups in the Oceania region to produce Kits in-country. Days for Girls International (DfGI) has Social Enterprises which produce Kits in various countries in Africa and Asia. In order to enhance their sustainability, DfGAL no longer produces Kits to distribute in these countries. Rather, distributors will purchase Kits from the local Enterprises. At all DfGAL Kit distributions, menstrual health education is provided by trained personnel.",
77607186210,Asia Aid Ltd,Registered,Small,"Through our dedicated and exclusive in-country partner organisation, BLCP in Cambodia, we undertake several programs for children and the local community. These include: 1. Making available portable water in schools for safe drinking, sanitation and hygiene, 2. Construct school building facilities including classrooms, toilets, canteen and incinerators 3. Improve student's health by providing free dental services and eyecare. 4. Improve student learning by running a free community village school and providing English, computer, Khmer, non-formal classes and providing scholarships. 5. Assist the local community with living conditions improvements and income empowerment  initiatives. 6. Any other projects that may arise through consultation with local communities.",
77625855101,JR Darling Foundation Limited,Registered,Large,The JR Darling Foundation provided a grant to a 501(c)(3) charity in the United States to assist it with its programs.,
77630328773,Arrow Leadership Global Limited,Registered,Small,"ALID works with partners in Cambodia, Indonesia, Philippines, Ghana, and Kenya to run leadership development programs. The programs focus on leading self, leading teams, leading organisations, and leading movements. Our longitudinal study of participants demonstrates their well-being and employment prospects improve as a result of the program.",
77808558371,Baptist Church Beaudesert,Registered,Small,Financial support for specific personnel and communities in general.,
77889669741,Roots Association Incorporated,Registered,Small,Assisting pastors and trainee pastors,
77951849876,Steps With Hope,Registered,Small,Steps with Hope receives financial donations from supporters. Money is then sent to the manager of the Sangtawan School in Thailand to provide teachers and resources for a basic education for disadvantaged Khmer children.,
78003033074,Adult Christian Education Foundation Of Australia Ltd,Registered,Small,ACEFA provides Bethel Bible Series under licence from the US. We in turn licence people to print and supply course material to their regional location within the South Pacific. We have two persons printing and supplying Bethel to New Zealand adult Christians,
78030850035,Project Humanity Australia Inc.,Registered,Small,"Compassion Kitchen, Compassion Class Room, Academic Scholarships, gift distribution, and medical aid for Renal dialysis and cancer children.",
78071647035,Operation Rainbow Australia Limited,Registered,Small,"Due to COVID no missions were undertaken in 2022, however there are plans for further missions when possible.",
78076752843,Divya Jyoti Jagrati Sansthan Inc,Registered,Small,"Our charity, Divya Jyoti Jagrati Sansthan (DJJS), actively engages in international activities aimed at fostering self-awareness, societal transformation, and global peace. Under the mentorship of His Holiness Shri Ashutosh Maharaj Ji, DJJS has been a beacon of hope for over 25 years, dedicated to uplifting and empowering underserved and underprivileged communities worldwide.  Our international endeavors are deeply rooted in the belief that true societal transformation begins at the grassroots level. By focusing on internal self-awakening, we empower individuals to recognise their role in shaping a compassionate and harmonious world. Through a wide range of initiatives, DJJS addresses critical global issues such as poverty alleviation, education, gender equality, drug abuse prevention, and community solidarity.",
78103798186,Apex Australia Charitable Fund Inc,Registered,Small,The Overseas Bursary Scheme is an initiative of Apex Australia. It originated 48 years ago by Australian sponsors assisting Filipino scholars to complete high school and University. We believe that knowledge is Power and that the greatest gift an individual can be given is Education.,
78112932788,The Mutunga Partnership Limited,Registered,Small,Funds are raised in Australia and internationally to support the Micro-Enterprise Program in Kenya. Loans and financial training are delivered by a local team of microfinance experts who manage groups and the loan process to hundreds of microentrepreneurs. The program has operated since 2005 when it was launched in Nairobi. Clusters of borrowers have been established in disadvantaged commnities including urban slum communities and rural locations. It is planned that the international program will resume in 2023.,
78131310355,Adara Development (Australia),Registered,Large,"We specialise in delivering high-quality healthcare to women, newborns and children at health facilities, in the community and at home. Working in partnership with Kiwoko Hospital to develop a Centre of Excellence, we are now scaling our programmes to accelerate change across Uganda through AdaraNewborn.  We also specialise in improving access to local health services and ensuring children have access to quality early-childhood, primary, secondary and tertiary education. By improving the quality of education in Nepal, we also aim to eliminate child trafficking. Our work reaches three key areas of Nepal: the remote district of Humla in the Himalayas, the remote region of Ghyangfedi and the capital Kathmandu.",
78152504400,From The Ground Up Ltd,Registered,Medium,"We have an open sources website that supports communities all over the world to build to build a stimulating space for play using only local materials, tools, and skills.",
78160334734,Bible League International (APAC) Pty Limited,Registered,Large,"Bible League International (APAC) Pty Limited ( BLI ) advances Christianity in the Asia Pacific Region by supporting local communities and churches with Bible placements, Study programs and Bible-based Literacy trainings. BLI equips Christian leaders with  the Bibles and training necessary to teach Scripture to grow the local church and plant new churches",
78201437395,St Pauls Anglican Church Menai,Registered,Medium,"Menai Anglican Church supports and provides aid to overseas mission partners, help to fund overseas mission programs and to sponsor the religious activities of mission partners.",
78245197403,under broomtree ministry Incorporated,Registered,Small,"currently it is supporting three places: christian outreach centre bulding project in phillipine, christian school teacher's training in cambodia, theological education for minority ethnic peoples in Vietnam",visiting to lecture. supporting the theological students with advice and financial bursary
78316582686,Prayer For Israel Australia Inc,Registered,Small,"Pregnancy Support Services, Aged Care, Homeless Housing, Food and emergency funds.",
78518378078,HEDS Solomon Islands Incorporated,Registered,Small,"Health, Education Development Solutions Solomon Islands Incorporated is ann incorporated not-for-profit organisation, which aims to reduce poverty and alleviate suffering in the Marovo Lagoon, Solomon Islands. It has a partnership with a Solomon Islands registered Not-For-Profit Charity called Solutions Pa Marovo (Solutions), that has a proven track record implementing programs in the Marovo Lagoon.",
78531584243,Dayamani Foundation,Registered,Small,We fund and send resources to a school we set up and run. We also send university students to the school to volunteer and run programs for the teachers at the school.,
78550982409,Australian and New Zealand Children's Haematology/Oncology Group,Registered,Small,ANZCHOG sponsored clinical trials are opened in New Zealand children's cancer centres.,
78602804599,One Heart Foundation Limited,Registered,Medium,"One Heart Foundation Limited's principal activity is raising funds for the main purpose of working with the most vulnerable and abused children in Kenya, Uganda and Tanzania, whose in-country teams provide a holistic and sustainable model of healthcare, education, rehabilitation and most importantly, love to see the children reach their potential. One Heart Foundation runs a Child Sponsorship Program, Fundraising events and Corporate sponsorship opportunities. Subsequent to meeting the needs of boarding, food, clothing, house parents, education, medical expenses, counselling needs, educational supplies and uniforms etc for orphaned, abandoned and vulnerable children we have a Nursery, Primary and Secondary School, working farms and social enterprise activities.",
78608509824,10x10 Philanthropy Limited,Registered,Medium,"10x10 collaborated with skilled volunteers in New York City, London, Auckland and Los Angeles utilising the 10x10 model of crowdsourcing and crowdfunding for partner social purpose organisations.",
78633835284,Kindness Factory Australia Ltd,Registered,Small,Preliminary work being undertaken in USA and UK,
78669804328,Jubilee Australia Research Centre Ltd,Registered,Medium,"Capacity support to NGOs in the Pacific that are concerned with human rights and environmental issues.  Working with NGOs in the Pacific that are concerned with human rights and environmental issues - focus on mining, logging and climate change.",
78738660970,Australian Peace Organisation Incorporated,Registered,Small,Primarily sending food packages and arranging for emergency medical care and shelter. Developing water wells in impoverished rural and desert areas,
78743923885,Church on the Hill,Registered,Small,"We have a connection with a church in Cambodia who run churches and schools across that country. We send financial assistance on a regular basis, and also seek to visit and work with them occasionally.",
78806484996,Australind Children's Fund Inc,Registered,Small,The primary activity of Australind Childrens Fund in Australia is raising funds for work in partnership with service providers in India. The focus is on supporting the building of infrastructure for the provision of health and education services. This includes the building of facilities for disadvantaged groups and people with disability in India.,
78850209277,ACCESS HOPE INC,Registered,Small,"We provide each Kenyan sponsored child in our care with:  the opportunity to attend school; accommodation; food; clothing; medical assistance and a safe family environment.  We teach selected Kenyan male prisoners skills in IT and office administration in order for them to gain productive employment when released. We also arrange for houses to be built free of charge for impoverished families in Burundi. Thus far, we have had 42 houses constructed.",
78961616230,AUSTRALIAN INSTITUTE OF MARINE SCIENCE,Registered,Large,"AIMS  purpose is to contribute to the economic and environmental wellbeing of Australians by conducting research into the tropical marine estate. AIMS was established by the Australian Government in 1972 to conduct research and development relating to, and to promote, the application and use of marine science and marine technology. The Institute s mission is to provide the research and knowledge of Australia s tropical marine estate required to support growth in its sustainable use, effective environmental management and protection of its unique ecosystems.",
78965364337,Fragile X Alliance Inc.,Registered,Small,"Staff regularly conduct education programs for families, professionals and support groups throughout Australia as well as internationally.",Educational programs
79002885761,Childfund Australia,Registered,Large,"ChildFund Australia undertakes program work in the five key sectors outlined above, in which it has developed its technical expertise and in investing more resources.",
79023667251,One Thousand Villages,Registered,Small,"One Thousand Villages has been working in the Mekong region for more than 20 years. We work to address poverty and inequality. We establish and maintain strong relationships with communities and work with and support people to develop activities, programs and resources to effect change. Outcomes reduce the vulnerability of people and communities to trafficking and other forms of exploitation, and create better livelihood options, increase education and awareness, empower women and promote the rights of children.",
79067653464,Congo Aid Incorporated,Registered,Small,"Regular transfers of money enabled the orphanage to provide food, clothing, health care and shelter.",
79098127171,Grace Community Baptist Church,Registered,Small,"We provide funds to support humanitarian work that is being conducted by our volunteers. This includes the provision of personal living support for our volunteers along with funding for programs that provide food, shelter, job training and community development for slum communities and the disadvantaged. We also provide christian discipleship top those who seek it.",
79116977523,Medicines Development for Global Health Limited,Registered,Large,"We conduct pharmaceutical product development, including clinical trials, and are working with the World Health Organisation and other NGOs to deliver the new medicines we development for neglected diseases.",Conducting research into human diseases
79130823193,Indochina Starfish Foundation (Australia) Ltd,Registered,Small,"* ISF provide an education leading to meaningful employment to over 730 boys & girls at our two schools in Phnom Penh * Our Football program provides sport and behavioral education to over 5,000 children throughout Cambodia including those with disabilities * Our Community Development Projects engender female empowerment & family well-being where the children live",
79132737298,Destiny Life Church Limited,Registered,Small,"We transfer funds monthly from donations raised in Australia. We visit at least once a year and conduct English classes, education programs, and counselling.",
79156336659,Vision Beyond Aus Limited,Registered,Small,"We actively financed the screening, medical consultation and where required eye surgery of financially disadvantaged persons in developing countries. The organisations that rfeceived funding were based in India (2 hospitals), Cambodia (2), Nepal (1 hospital) and Myanmar ( 1),","Funding  the screening, medical consultation and eye surgery , where required, of financially disadvantaged persons and screening  the eyesight of school children from disadvantaged backgrounds in developing countries."
79159967549,The American Jewish Joint Distribution Committee Inc,Registered,Medium,"Emergency & Relief, Social Services, and Community development",
79315954590,The Missionary Oblates of Mary Immaculate Basic Religious Charity,Registered,Large,Energy   assistance     Solar    Panel     Building   renovations,
79321070069,Oasis Life Care Ministries Australia Inc,Registered,Small,"We continue to support the small community of Kantalomba Zambia by partnering with Oasis Life Care Ministries Zambia Inc. Our aim is to provide food, healthcare, education and spiritual guidance. This past year we have been re roofing derelict homes and feeding about 400 children 2-3 times per month. We have also been encouraging expansion of our small farm plot by increasing the chicken farm, growing healthy goats and increasing the produce we grow and sell. All this is with the aim of developing self sufficiency.",
79428071539,International Society For Human Rights - Australia Inc,Registered,Small,"To provide humanitarian relief and assistance; To support social, economic and cultural development; and To promote and implement human rights advocacy",
79446299185,Osiepe Incorporated,Registered,Small,We provide funding support to Siaya SEED Savings and Credit Cooperative,
79504004967,Samui Dog and Cat Rescue Australia (SDCRA),Registered,Small,Raised funds to vaccinate and treat sick/injured domestic cats and dogs and maintain their collection and enclosures / upkeep,
79595622600,Karen Baptist Churches Of Australia Incorporated,Registered,Small,"Supporting Karen Refugee Committee (KRC) at Thailand for refugee basic need, administration and emergency relief. Supporting International Karen Women Conference at USA and KBCA Women's Leaders participation. Supporting Kawthoolei Hope Theology  Seminary at Thailand for Higher Education and education development. Supporting Myoe Mission at Abakan state, Burma for community development and Protestantism. Support Taungoo Paku Baptist Church for Internally Displace peoples basic food and emergency relief.",
79599730234,Sharing Of Ministries Abroad (Soma Australia) Inc,Registered,Small,"In 2022 we were invited by the Dean of Nepal, within the Anglican Church to run a 2 day woman's conference for 250 women.  Our teaching was of encouragement to them, ways to strengthen in their faith of God, and sharing stories of how woman can survive the juggle of life, in being mothers, wives, daughters and friends.  We were also shown around the National Theological College of Nepal by the Dean.",
79609199144,Waves For Water Australia Limited,Registered,Small,"We deliver water filters to in-country partners as part of our clean water programs that involve training of local leaders in the use and maintenance of the filters.  We set up water catchment systems with water storage tanks and water filters in locations that require clean water hubs.  We identify and focus our care of vulnerable persons, children, pregnant women and the elderly as our purpose of providing a basic human right, clean drinking and handwashing water.  We ensure the overseas programs align with the charity s purpose of empowering communities through the benefit of access to clean drinking water and hygiene practices.  We regularly conduct monitoring and evaluation to ensure the clean water programs are achieving the desired outcomes and are documented.",
79618529598,Heaven's Family Australia Limited,Registered,Small,"Heavens Family provides support and funding to the following needs throughout the world ministries for the very poor: 1. Critical medical needs and disabilities 2. Victims of human trafficking, sexual violence, abandonment 3. Disaster relief, food and water supplies 4. Farming improvement 5. Orphans and education needs",
79623351879,Malipai (Aust) Limited,Registered,Small,"We fund the work of Matab Ang Livelihood Program Inc. (Malipai) in Bacolod City, Philippines",
79641974110,SHALINI NIKETAN PTY LIMITED,Registered,Small,Partnered with approved local charity to implement the project as per agreement.,
79689287716,Australian-Palestinianpartnerships In Education And Health Incorporated,Registered,Small,"Funding support for medical support for Gaza, through Dr Manduca who is in Italy",
79720480422,Project Kindy Inc.,Registered,Small,Funds sent to the Canossian Sisters per charities partnership program to cover agreed on programs,
79872667623,Vincent House Incorporated,Registered,Small,Financial support provided to orphans unemployed and flood victims.  The organisation does not operate in any overseas country,Provided advice and financial support to orphaned unemployed and flood victims in accordance with the approval of the Organisation's Executive Committee
79892132355,Quality Education Nepal Incorporated,Registered,Small,Funding and mentoring the NGO LEARN in Nepal,
79898939390,Tumaini Miles of Smiles Australia Inc.,Registered,Small,"We exist to support Tumaini Miles of Smiles Centre and all of its projects, including A childrens home, a primary school, a trade school and sponsoring young people through high school and tertiary education.  We support their work in the community with providing hygiene kits for women and support for widows and the vulnerable and disadvantaged.",
79934022952,The Missionary Oblates Of Mary Immaculate,Registered,Small,Financial   Assistance   for   Education  CAPITAL  WORKS  Programs   EG   (  Road  Building   )  Emergy   Assistance (  E.G   Food   and   Accomodation   to  meet   Natural   Disasters  ),
79965531245,Kenya Kids International Incorporated,Registered,Small,KKi sponsors bright needy students in Kenya to attend educational institutions.,
80010468596,Bill Newman Crusades Australia Limited,Registered,Small,"Reaching out to people from a culturally and linguistically diverse background, throughout overseas communities. People in rural/regional/remote communities, families, financially disadvantaged people, people at risk of homelessness and people experiencing homelessness. Also those with illness, disabilities and their families. Seeing families reunited with a re- commitment to family values.",
