abn,charityname,registrationstatus,charitysize,activity_desc,other_activity_desc
91731837318,Rapogi Lwanda School for Orphans,Registered,Small,Working with a Community-based Organization (CBO) in a rural area of western Kenya we support building classrooms at the Rapogi Lwanda Primary and Vocational School.  Developing sustainable projects with the CBO to provide salaries for teachers and to support the school.,
91747212350,The Trustee For Frederick Campbell Endowment Fund,Registered,Small, ,
91838118676,The Trustee For John Melrose Charitable Trust,Registered,Small, ,
91853820462,Baptist Church Cessnock,Registered,Small,Monies given to support Missionaries in their endeavours with people they come in contact with,
91858983224,Minlaton Uniting Church Of Australia,Registered,Small,We support various Missionary organisations that operate in those countries,
91866746366,Serve Fiji Foundation Incorporated,Registered,Small,"Funds raised by us in Australia are remitted to the Ramakrishna Mission Fiji (RKM), a Registered Charitable Trust in Fiji. In accordance with ACNC approval, the funds are applied to (1) Advancing Health; (2) Advancing Education: and (3) Public Benevolent Institution to provide emergency relief at times of natural disasters.RKM has a proven track record and capability to effectively deliver such services, and is well recognized by overseas donors such as AusAid, NZAid, EUAid. RKM operates the Sarada Medical Centre that provides free outpatient medical service to all patients.  The Centre also operates Outreach Medical Service to remote communities by providing outpatient medical services as well as screening for Non-communicable Diseases.  SFF also ships medical and educational equipment. RKM supports Advancing Education by operating one of the top High Schools in Fiji as well as providing quality on-line educational software for senior primary students and high school students.",
91894641875,The Peter O'Connor Foundation,Registered,Small,sending education material to PNG,
91901569303,The Trustee For Johnny Dennis Light Music Trust,Registered,Small, ,
91933490636,JONGLEI FOOD SECURITY INITIATIVE (JFS)INC,Registered,Small,"Summary of activitiesWe provide agriculture equipment and tools for farming to vulnerable and disadvantaged people who have been affected by war and have no capacity to restart live again, we do clearing and ploughing their crops farms. â¢ We provide training for food production, food shortage, healthy consumption ways and food handling procedures. â¢ We help in settlement of refugees and Displaced Persons who are returning home by giving them priority in clearing areas to be homes compound and ploughing one Acres to be used as a crops farms for individual or family. â¢  We provide training for malnutrition awareness and provide seeds which rich in nutrients to tackle food insecurity and malnutrition at once. â¢ We instructed farmers to planting at least five to ten climate change-resilence-trees around each Acres as a strategy to tackle climate change and biodiversity conservation.",
92001983026,The Australasian Professional Society On Alcohol & Other Drugs,Registered,Medium,The Australasian Professional Society on Alcohol & Other Drugs (APSAD) includes webinar content and specific content in its annual conference relevant to the New Zealand alcohol and other drugs workforce. It also supports educational activities and alcohol and other drugs organisations in New Zealand.,
92074251237,Proficiency Testing Australia,Registered,Large,PTA international activities primarily revolve around overseas participants in PT programs and conducting proficiency testing training courses.,
92101249244,The Trustee For Delany Foundation,Registered,Small,"Charity supports the needs of young people, in particular those associated with the Patrician Brothers schools in Kenya and Ghana.  Donations provided fund school building and repairs, classroom equipment and materials.",
92111625873,Imam Hasan Limited,Registered,Large,"We support overseas registered charities for building water wells, disadvantaged people and victims of natural disasters.",
92146209207,Bridging Lanka Ltd,Registered,Small,"Funding and support for programs in Mannar and Kandy Districts in Sri Lanka including livelihood for vulnerable groups, environmental health, urban improvement, socialcohesion, holistic education, animal welfare, nurturing youth and responsible tourism.",
92239920429,Fan The Flame Ministries Inc,Registered,Small,"* Preaching and facilitating the preaching of the Bible in churches, in other public facilities and outdoor venues. * Teaching and demonstrating faith and spiritual principles .*Training and facilitating the development and placement of Christian leadership.*Developing and providing educational, inspirational and training resources in relation to faith, Christian leadership and spiritual principles",
92261166993,The Trustee For Richard W S Nicholas Agricultural Science Scholarships,Registered,Small, ,
92270553678,Bermagui Baptist Church,Registered,Small,We support a pastor in the Philippines who operates a church there for his local community.  These funds assist him in this ministry and outreach ministries to local communities.  The Pastor reports to us in relation to this.,
92314925414,The Trustee For Edward Gonsalvo Heaton Trust,Registered,Medium, ,
92325178377,Ai Em Wg & M V Elliot Trust,Registered,Small, ,
92335950320,Monash Jesus Disciples Church Inc,Registered,Small,Support missionaries or people under difficulty,
92338951639,The Trustee For Alan S Finlayson Scholarship Trust,Registered,Small, ,
92359475916,The Trustee For Joseph Vaughan Trust,Registered,Small, ,
92411534896,The Trustee For The Girls Trust,Registered,Small, ,
92454719723,The Trustee For Plan B Trustees Aboriginal Peoples Trust,Registered,Large, ,
92483979439,Kenmore Rotary Charitable Trust,Registered,Small,Through RAWCS the Charity is involved in Rotary projects in Papua New Guinea,The Charity submits funds overseas through Rotary Australia World Community Service Ltd (RAWCS)
92485128775,Joy of Life Christian Church,Registered,Small,Rendering mission for livelihood. Helping deserving poor family's children for education.,
92498408056,The Trustee For Sri Sathya Sai World Foundation Australia,Registered,Small,"What are the Goals and Principles of Humanitarian Relief Followed by the SSSIO The principles of Sri Sathya Sai Ideal Humanitarian Relief have been inspired by the discourses and projects of Bhagawan Sri Sathya Sai Baba. The SSSIO has been responding to several natural disasters globally by following these principles.  In each instance, humanitarian relief delivered by the SSSIO has been characterized by:  Timely - Delivery of aid beginning with immediate assessment, planning and execution (such as immediate on-site visits, mobilization of resources, and timely delivery of aid). Sustained - Delivery of aid which is sustained for long periods to empower victims and enable a safe return to normal lives (such as engaging local communities to rebuild disrupted lives and providing resources and guidance longer than the immediate impact of the natural calamity). Compassionate - Delivery of aid, which is compassionate and tailored to individual needs (such as loving, state-of-the-art medical",
92520500557,Ambassadors Of Jesus Inc,Registered,Small,"We Provide, Community Services, Medical, Mental & Physical Welfare, Education & Children's Home Support. Through Local Registered & Affiliated Ministry",
92607879345,Wildlife Conservation International Limited,Registered,Large,"We help support animal welfare groups in Indonesia and Malaysia who help save the Orangutan, Sumatran Tiger and Asian Elephants.",
92609165102,Climates AU Limited,Registered,Small,"Micro GrantsThe Climates Micro-Grants Programme allows community groups in the Pacific to fill small-scale gaps in funding to achieve their mission, and empower local communities to have a greater impact in the fight against climate change. Grants are available to individuals, registered charities and small community organisations, and will have the objective of creating opportunities to mitigate and adapt to the impacts of a changing climate. Climates will not accept applications from businesses or for for-profit projects. Climates ServicesClimates offer two free services remotely to our partners to increase their capacity to support communities in the Pacific and build climate resilience.",
92616103103,Atlassian Foundation International Limited,Registered,Large,"The Atlassian Foundation International Limited (AFIL) collaborates with NGOs in developing countries and disadvantaged communities to provide relief services that break the cycle of poverty through education. AFIL provides both financial and capacity-building support to our collaboration partners, which is sourced from our substantial pool of technical expertise available to AFIL through our collaborative relationship with Atlassian.",
92623953784,Seabin Foundation Limited,Registered,Medium,Providing online induction processes for data collection to be a part of the Citizen Science Program. Delivering webinars of our STEM Lessons our live streams of Seabin site visits. Sharing reports and data about pollution levels in waterways where Seabins are in place and data has been collected.,
92631417475,INDUS HEALTH AUSTRALIA LIMITED,Registered,Small,"Indus Hospital & Health Network provides quality healthcare absolutely free of cost to millions of deserving patients through its countrywide network of hospitals in Pakistan. Starting with only one hospital in Karachi in 2007, IHHN is now managing multiple tertiary and secondary care Hospitals, Physical Rehabilitation Centres, Regional Blood Centres, Community Health Centres, and various Public Health Programs spread across Pakistan.",
92644417176,MAREFAT LIMITED,Registered,Small,It is an online classes that operate from Perth.,
92729586699,The Past Pupils Association Of Olv & Ssc - Victoria Australia Inc,Registered,Small,Sponsoring 12 Less privileged students from our former schools,
92780645833,The Trustee For A & H Rabinovitch Trust Fund (Act),Registered,Small, ,
92784461095,Foundation Supporting a National Trauma Service in Sri Lanka,Registered,Small,"The only International activity we are involved with is in Sri Lanka. We only provide support and assistance to the public hospitals and focus on relieving accident and emergency trauma to the hospitals; particularly the Teaching Hospital in Batticaloa and through the Accident & Emergency unit in that hospital, to people who were injured in the Easter Sunday bombings in a nearby Church that injured/ killed about 100 people. We have also provide Covid Management equipment for the prevention of desease to the staff working at this hospital. We have delivered a 160 slice state of the art C T Scanner by contributing towards the cost of this macine",
92806211604,Missionheart Inc,Registered,Small,Missionheart supports churches established in rural and slum areas of Kenya by sending donations to Kenya. We support a farming project to feed the children and support the teachers at a local school for orphaned and poor children.,
92824828660,St Bedes Anglican Church Of Australia Drummoyne,Registered,Small,"$6,000 was donated to missionaries working with Project Video in Thailand. Project Video produces electronic media for ministry to various ethnic groups.",
92868619695,Inverell Baptist Church,Registered,Small,"Baptist World Aid Australia, Support an Orphan.Samaritan's Purse Australasia - Operation Christmas Child.Life for Christ Ministries",
92887532148,The Trustee For The J.T. Hickling Research Trust,Registered,Small, ,
92964324916,Moore Park Baptist Church,Registered,Medium,"Moore Park Baptist Church provides support for domestic and overseas missions, through other charities and not-for-profit groups. The work supported provides both programmes for vulnerable groups of people in some cases and faith-based services in others.",
93008549344,Grow International,Registered,Small,To collate recorded data from each member country. Attend International Conferences. Run Leadership training courses. Assist in the expansion of the GROW program internationally.,
93019252123,Australian Humanitarian Aid For Macedonia,Registered,Medium,"Supply of food, clothing, toys to those in need in Macedonia",
93031390188,The Trustee For The J R & L A French Bequest,Registered,Small, ,
93031794530,St Peters Anglican Church South Tamworth,Registered,Medium,"The South Tamworth parish is aware of the ACNC external standards, and policies are in place to ensure that the parish abides by them.","Providing support to two independent missionary families, one in India and one in Cambodia. The families are working with Christian churches in their respective countries."
93082858361,The Trustee For Estate Late William Ritchie Charitable Trust,Registered,Small, ,
93084833951,Norman Street Christian Church Incorporated,Registered,Small,"Support full-time Christian workers.   Support students and disadvantaged young people, particularly in India and Kenya through Christian organisations.",
93122057231,Isee Foundation,Registered,Medium,Helping children in the areas of education and life skills overseas.,
93124140939,The Trustee For The Clifford A Davidson Charitable Trust,Registered,Small, ,
93124411285,Caleb Group (Asia Pacific) Pty Ltd,Registered,Small,We were able to support 8 schools and over 20 communities and an orphanage and provide emergency COVID-19 relief for hundreds of families. We also started building a new school which will open in January 2022..,
93144680871,Edith Roche Trust,Registered,Small, ,
93163386589,Impact Care and Compassion Limited,Registered,Small,WE have 3 designated projects that have had a long term partnership donation:Rainbow House: Is an orphanage program that commenced in 2011 from Typhoon that decimated many villages in Iligan. DLA (Destiny Learning Academy) DLA is a school which commenced on the island of Camotes in 2018.Camotes was decimated in 2013 from Typhoon Haiyan. What started as a small school from Gr 1 to 3 is now operating with multiple classes up to Gr 6 with more rooms under extension. All children are sponsored through this program.Education sponsorship Cebu: is our longest standing program commencing sometime in 2007 offering education sponsorship to local poverty stricken families including a 'Reach' program that help enables children to attain a scholarship to further education.,
93247922785,The Trustee For The Eva D Michelmore Perp. Char. Trust,Registered,Small, ,
93249603249,CLAYTON ASSEMBLY OF GOD INC,Registered,Medium,Supporting feeding programs and pastoral bible school education.,
93385672093,The Community In Western Australia Of Saint Joseph Of The Apparition Inc,Registered,Large,The Australian Sisters provide mentoring to overseas sisters and funds to carry out educational programs.,
93435629836,The Trustee For Estate Jean Gwendoline Taylor W J And J G Taylor Charitable Trust,Registered,Small, ,
93441689301,The Trustee For NSW Cookery Teachers Association Scholarship Fund,Registered,Small, ,
93445548303,Heart of The Lion Ministry,Registered,Small,We supplied finances for building churches and building renovations of churches.,
93487613234,The Trustee For Michael Hurley & Eileen Sheehan Memorial Fund,Registered,Small, ,
93548687098,The Trustee For Leslie Walter Thomas Melville Trust Fund,Registered,Small, ,
93576812329,Charlestown Eastlakes Presbyterian Church,Registered,Medium,Through financial and prayer support of church missionaries we have assisted them with spreading the good news of the Bible overseas.,
93583092329,The Trustee For The Norma Benporath Charitable Trust,Registered,Small, ,
93590434493,The Trustee For James Mcconnell Kerr Trust,Registered,Small, ,
93597475807,AUSTRALASIAN EPIDEMIOLOGICAL ASSOCIATION,Registered,Small,The association develops and promotes the discipline of epidemiology in Australasia.,
93616421955,THE DARWIN CHALLENGE LTD,Registered,Small,"The Darwin Challenge has created an app for everyone around the world to join. Some of the features of the app is logging a meat-free day, seeing updated benefits, joining and inviting friends into groups, and seeing the current leader boards.",
93617670112,Mullane Foundation Limited,Registered,Small,"The Philippines has hit hard through the COVID pandemic with lock downs and lack of work. Our charity partners, the Malipai Foundation, had boots on the ground delivering food packs to disadvantaged communities unable to leave their homes and who were experiencing homelessness. We donated funds to this cause. We also provided funding to families impacted by the typhoon and who were experiencing homelessness to a local charity who was able to do shelter repairs.",
93627679869,CHRIST CONNECT CHURCH LTD,Registered,Medium,Regular financial support to two churches in the Philippines. Regular financial support to YWAM Ministries (Youth with a Mission) Regular financial support to a tribal church in one of the islands in the Philippines,
93628008195,ICEJ AID INTERNATIONAL LTD,Registered,Medium,"ICEJ Aid International Limited has transferred funds to International Christian Embassy Jerusalem Association in Jerusalem, Israel. These funds have been used for, among other things, supporting Holocaust survivors in an assisted living facility, providing emergency assistance in response to terrorist attacks in Israel and otherwise supporting the poor and marginalized in Israel through various community programs.",
93661006305,The Trustee For G M Mitchell Estate,Registered,Small, ,
93703319068,Mongoliaid International Inc,Registered,Small,"MongoliAid works closely with Mongolian partners, namely an NGO called MAMA Rescue and based in the Mongolian region of Bayankhongor, and the Great Gobi Strictly Protected Park Authority, to finance the acquisition and distribution of supplemental food (biscuits) for endangered Gobi bears within the Park.",
93923479013,Effective Aid International Fund,Registered,Small,Provision of (a) Teacher Training in Myanmar (b) education including facilities to those with little or no access to it e.g. jungle schools (c) developing schools within Kayin State Myanmar (d) Maintaining Children's Home in Northern Thailand (e) Emergency Relief as and where needed in Myanmar and Thailand,
93939807533,Apostolic Church Of Queensland,Registered,Medium,We provide religious activities and teaching.,
94035035701,The Wilson Low Rental Housing Trust,Registered,Small, ,
94050397183,The Barry Long Foundation International,Registered,Small,Providing products online and via streaming and supporting programs via zoom and in small groups.,Transferring funds or goods overseas. Operating overseas including delivering programs.
94072273226,Abdul Sattar Edhi International Foundation,Registered,Large,"Health Services, Fight Against Hunger, Orphanage support services and Ambulance Program",
94084993158,The Trustee for DERHAM GREEN FUND,Registered,Small, ,
94090702346,Ee Oceania Pty Limited,Registered,Small,Providing training and written material to equip church members to share the Christian faith.,
94134313545,Nepean Institute Of Critical Care Education And Research Inc,Registered,Small,We run education programs in developing neighbour countries to help advancing management & care in critically ill patients.  We also encourage and sponsor international collaborative critical care research activities.,
94161763220,The Alliance for International Medical Action Australia Limited,Registered,Small,"ALIMA mainly intervenes in conflict zones and difficult-to-reach areas, often suffering from high mortality rates, to provide emergency medical care. However, we are also implementing longer-term clinical and operational research projects to develop new treatments and offer innovative solutions in order to transform humanitarian medicine.Mothers and their children are usually the first victims of humanitarian crises. In order to treat them as a priority and help them cope with recurring medical crises, ALIMA implements free medical care, including: prevention, treatment, and patient-monitoring systems within the framework of nutritional, pediatric and maternal health projects, and in connection with local and national authorities.",
94164356030,The Reading Seed,Registered,Small,We provide funding for overseas educational programs to help underprivileged children with their education,
94167339399,Opportunity Cambodia Limited,Registered,Small,"We have commenced another round of scholarships for disadvantaged youth to attend university.  We have had 90 applicants and propose to reduce to a shortlist of 15 students, male and female who have done well in the National exam but whose family cannot fund their study at university.Existing students have done extremely well in the last academic year despite all the difficulties and uncertainties due to Covid.  They are studying a wide range of courses - teaching, nursing and midwifery, finance and banking, law, engineering, international relations.",
94208377358,Lifestream Christian Fellowship Inc,Registered,Small,"We have long-standing relational links with Christian missioners overseas and make regular contributions to their work and support. We also receive funds in trust from our members and other friends and pass them on to our missioner colleagues. From time to time, we have organised short term visits to the missioners to participate in their activities and to provide pastoral care.  Every second year, where possible, we subsidise furlough to Australia for our sponsored missioners who are Australian citizens and their families.  We trust these visits may resume when the COVID travel requirements allow.",
94340346614,My T P Foundation,Registered,Small,Not applicable,Not applicable
94349811691,The Stables Christian Centre Inc,Registered,Small,We receive donated hospital and school surplus supplies and household and clothing and send them to developing countries such as PNG and Vanuatu in containers,
94463646968,The Trustee For The Greenslade Bequest,Registered,Small, ,
94466958530,Life & Mercy Christian Fellowship,Registered,Small,We feed children in disadvantage through local churches overseas.,
94571257094,The Trustee For Overseas Kids Foundation,Registered,Small,"We support education for poor children, provide equipment and furniture to schools and health clinics and help farmers increase their activities and incomes.",
94609182072,The Archbishop Of Sydneys Overseas Ministry Fund,Registered,Medium,"The Overseas Ministry Fund supports ministries in places where strong Bible training is limited and under-resourced, in order to support the next generation of gospel workers. We provided funds to support theological education to students in sixteen countries in Africa, Asia and Latin America. Part of this was through a Bible College Student Sponsorships program where Australian Christians and churches can directly sponsor a future pastor from a developing country to study at Bible college. We also supported church planting and evangelistic work in Ireland, Brazil, and South Africa.",
94616053340,Women's Advancement & Vocational Education Ltd,Registered,Small,"1)  Water pumps installation is carried thru a registered charity Comprehensive Disaster Response Services  in Pakistan2) distribution of wheelchairs, sewing machines, food and clothing is done thru volunteers",
94622909255,ALAN WILLS MINISTRIES,Registered,Small,"We visited and financially supported Alan's Orphanage, Bapatla, Andhra Pradesh, South India, for the whole year.We provided Covid support for widows of pastors who had passed away from the disease.  We provided blankets and mosquito nets for 100 tribal village families following cyclone and flooding.We provided weekly food parcels for families in Gypsy village of Chirpan in Bulgaria, which was distributed by our local networking church pastor who was able to provide ongoing support and encouragement.",
94631590899,MEGAVOICE AUSTRALIA LTD,Registered,Small,We pay for orders of solar powered audio players and direct these to various overseas mission organisations and locations.,
94637738320,HALAD TO HEALTH CO LTD.,Registered,Small,"We make impact overseas in two ways:   Firstly, volunteer medical/premedical students teach and provide free health education to rural communities through the Volunteer Missions program twice a year.   Secondly, proceeds from the GAMSAT/Med Interview Tuition Services are used to donate and fund the projects operations of the Halad to Health Philippines Foundation, which supports rural communities throughout the year.",
94667646641,ASHRONIA COMMUNITY SERVICES INCORPORATED,Registered,Small,Providing financial help to a Church Pastor from Queensland that is overseas in the Ukraine helping refugees within that country.,
94668567206,Calvary Chapel Albany Incorporated,Registered,Small,Calvary Chapel Albany Supports other Church plants in Indonesia & Uganda . We do this by assisting in the building of Christian schools financially. As well as instituting education programs in remote areas. And employing full time teachers to teach scripture and general education.,
94672798273,The Trustee For Ha-Ke-Na Foundation,Registered,Small,Making donations to deductible gift recipients that support overseas communities.,
94698326638,The Trustee For C M Young Estate,Registered,Small, ,
94742081882,The Trustee For The Charles M Lilley Scholarship,Registered,Small, ,
94757739134,Bill & Jean Henson Trust,Registered,Small, ,
94813345650,The Trustee For Charles Campbell Endowment Fund,Registered,Small, ,
94919319656,Tiamoyo Empower Project Inc,Registered,Small,"We empower farmers to fund their futures, raising the economy by better yields and farming practice that is sustainable and conservation based (No till ) . our goal is to provide training and machinery to unlock the land's potential.",Provide custom built machinery for small farming villages in Tanzania and partnering with farmers groups.
94939034781,Australian and New Zealand Association of Bellringers Limited,Registered,Small,ANZAB's activities cover bellringing throughout Australia and New Zealand.,
94985402114,Humanitarian Projects International Inc.,Registered,Small,"HPI raises funds in Australia and transfers those funds and where possible teams of volunteers for work on programs in a) Philippines, to  upgrade and maintain the Shepherd's Arms' Children's Home at Bohol, Philippines including modernising the living quarters, building a fully equipped medical clinic, establishing a water supply and vegetable gardens and an animal farm so that the home is self-sufficient in food and water and b) Uganda, to upgrade the Nyarutooma Primary School at Kashekuro, Uganda.  So far we have provided water to the school, rebuilt 9 classrooms and 3 toilet blocks at the school and are now working on the construction of a 96-bed dormitory for children who would not otherwise be able to go to school because of the remoteness of where they live.  We have also rebuilt and equipped a medical clinic for the Kashekuro community and this now has been fully accredited by the Ugandan Health Dept.",
94987092832,The Trustee For The Sidney Richard & Beryl L Early Perpetual Charitable Trust,Registered,Small, ,
94988047741,Without Walls Inc,Registered,Medium,We financially support international programs in a variety of locations.,
95002076173,The Pocket Testament League Of Australia Ltd,Registered,Small,"Provides funds for the printing and distribution of Gospels of John and other Christian literature in various languages, and support for local workers.",
95026010151,The Trustee For H F Carter Trust,Registered,Small, ,
95058096060,The Trustee For St James Aid Fund,Registered,Small,"We transfer funds as directed by donors to DGR status charities providing services overseas, as detailed fully later.",
95072728968,Rosicrucian Order; AMORC Grand Lodge for Australia; Asia and New Zealand,Registered,Medium,"The Order organises Rosicrucian groups where there is sufficient density of members in New Zealand and in Asia/ South-East Asia. There are groups that meet in owned or rented premises. These groups become a place to hold ceremonies of a religious nature, fraternal meetings, educational and cultural classes, lectures and workshops. The Rosicrucian Order does not have a ministry, rather, its members volunteer to serve in religious, administration, cultural educational and ritualistic capacities as and when required.","The Order achieves its purposes by the preparation, printing and dissemination of its teachings through a correspondence system. All members of the Rosicrucian Order receive their teachings each month by mail. The Order also publishes two quarterly magazines, one of which is freely made available to libraries and alternate healing centres."
95114407001,Veritas College International (Inc),Registered,Medium,Transfer donations to some related Veritas Ministries and other partners.Offer vocational qualifications through RPL.,
95133498781,Compassion Vietnam Inc.,Registered,Small,"Our programs are designed to give children with no previous education, a basic understanding of Vietnamese literacy. During this time, CVI will work with local authorities to obtain the necessary documentation required to sponsor each child to attend the public school system.  CVI also assists youths who can not attend school due to their family situation, in placements to receive vocational training. This on-the-job style of training helps them to support their families whilst learning valuable skills that will increase their future career opportunities.  We continue to work with local dentists and doctors to provide medical support for students and their families.",
95152491181,Sir James Mcneil Foundation Trust,Registered,Small, ,
95159469833,Equals Foundation Limited,Registered,Small,"Through the provision of economic support and operational skills and guidance with a local partner organisation, the Akanu Ohafia International School (previous called Akanu Ohafia Institute of Learning) continues to grow from strength to strength. There are currently 150 of the poorest children and youth from four communities at Ohafia at the Akanu Ohafia International School. They continue to develop their confidence and self esteem and actively participate in the community by being of service to the elderly and other disadvantaged famlies.  The school has made a difference to not only the children, but to their families and all four surrounding communities.",
95165578469,Simply Mobilising Australia Ltd,Registered,Small,Not applicable,
95185481919,The Trustee For Mary Ward International Australia,Registered,Medium,"Mary Ward International Australia (MWIA) supports the Loreto Sisters and its broader network in working with women and disadvantaged communities to transform unjust structures and reduce poverty and oppression, primarily through formal and non-formal education.","MWIA partners in collaborative, diverse and exploratory projects that support women s leadership and community ownership. It supports partners in implementing joint initiatives in a manner consistent with development best practice."
95187889871,The Trustee For The K.A.B. Smith Research Trust,Registered,Small, ,
95196764032,Neita Foundation Trust,Registered,Small,NEiTA Awards are presented annually in New Zealand.,
95206358805,Australian Foundation For Palestinian Children Inc.,Registered,Medium,"Olive Kids delivered various programs for children in Palstine, partnering with carefully selected partners on the ground to deliver programs such as: Covid campaigns supplying PPEs, test kits and food and hygiene packages, to our GiveAGift campaign securing clothing, to urgent meals as well as the Gaza Emergency Appeal campaign, a $100,000 project to secure medical supplies, fuel for hospital generators and food packages.",
95235639425,The Trustee For Florence Maud Colmer Estate,Registered,Small, ,
95306039063,The Trustee For The Accenture Australia Foundation,Registered,Medium,"The Foundation provides grants to Aust NFP's that deliver programs in Australia and countries overseas including New Zealand, Cambodia, Nepal, Philippines and Indonesia.",
95509488798,Parish Of Deloraine,Registered,Small, ,
95510669822,Good Neighbours Australia Inc,Registered,Large,"Being a part of the Good Neighbors Global Partnership, we maintain close relationships with our partner countries. For our international activities, we regularly have meetings including assessing the needs of the community, jointly deciding on what projects should be undertaken with the goal of improving childrenâs wellbeing and the dignity of the community members together. Whilst undertaking these projects, we monitor and evaluate their progress through proper controls and interventions in order to ensure transparency and accountability.Last year, we carried out a variety of projects to support people at risk from the COVID-19 situation. Most of our projects have been focused on the sectors of safe water, sanitation, and health.",
95609027410,Vocational Bible College Limited,Registered,Small,Our training material is used in Churches in New Zealand to equip people for work in their Church and community.,
95634225764,INNERLIFE MINISTRIES (AUSTRALIA) LIMITED,Registered,Small,"We provide consultation and assistance with curriculum to Primary and Secondary schools and adult education in Vanuatu, New Caledonia and Solomon Islands. We assist with training in pastoral care for church leaders. liase with Australian organizations on behalf of overseas charitable organizations to connect for assistance with needs.","We support existing overseas charitable and religious organizations to deliver services that follow our purposes and objectives in bible teaching, delivering general education to children and adults and raising awareness of needs to the Australian community"
95635806085,REACH SIEM REAP LTD.,Registered,Small,"We provide financial support for the operation of the associated NGO #8021 (REACH Siem Reap Organisation) in Cambodia. The centre is set up to provide free supplementary education (early childhood through to high school and tertiary), Computer Literacy, Vocational training, Health & Nutrition (daily student meals), and Youth Outreach Services.",
95698631581,THE TRUSTEE FOR THE YVONNE RUTH SKIDMORE TRUST,Registered,Small, ,
95717852535,Parish Of St David's Cathedral,Registered,Medium, ,
95756784721,The Trustee For Dibbs & Massie Foundation,Registered,Small, ,
95808030591,The Trustee For Edith Roper Trust,Registered,Small, ,
95846599173,THE TRUSTEE FOR THE FLETCHER PHILANTHROPIES CHARITABLE TRUST,Registered,Small,"Hear and Say provides worldwide training and education.They have been upskilling audiologists, speech pathologists, educators, and parentsof children who are deaf/hard-of-hearing to build their capacity in working with childrenwith hearing loss for over a decade.Through their online and face-to-face training, they provide practical insights utilisingtheir research knowledge combined with clinical expertise to ensure professionals haveaccess to the most up-to-date education about listening and spoken language therapyusing the Auditory-Verbal Therapy philosophy.",
95862960806,The Trustee For Rose Pratt Trust,Registered,Small, ,
95981632885,The Trustee For Maranatha Trust,Registered,Large,"The charity's international activities are as set out in the above list of programs. The charity always partners with a local NGO or church in the execution of its programs. The charity is careful to ensure that it complies with the four external contact standards, in the delivery of it's programs.",
96051401489,The Trustee For Florence Mitten Trust,Registered,Small, ,
96161067492,Pollinate Group Ltd,Registered,Medium,"Pollinate Group works with partner organisation Kalpavriksha in Nepal and our legal entity Pollinate Energy India in India to identify, train and support women from marginalised communities to become entrepreneurs.We also run Fellowships Programs through which students, professionals andexecutives from all around the world travel to India and Nepal and gain hands-on experience in the social enterprise sector by contributing to addressing a business problem within our organisation.",
96215276030,Disabled Surfers Association Of Aust,Registered,Small,DSA New Zealand operate 3 -4 events on a usual year.,
96216538765,The Trustee For The Katrina May Russell Foundation,Registered,Small, ,
96244050022,Anglican Parish of New Town and Lenah Valley,Registered,Medium, ,
96244920453,The Trustee For Archibald Shannon Trust,Registered,Small, ,
96385775419,The Trustee For The Mekong Disability Employment And Mobility Trust,Registered,Small,"MEKONG DISABILITY EMPLOYMENT AND MOBILITY TRUST ABN96385775419. Disability Education employment and Mobility providing a range of education tools, mobility and employment skills  to the disability community with support from Rotary's Teacher in a Box program. Providing culturally aware training and preparation for life skills.",
96477564344,Sanjiwani Australia Inc,Registered,Small,"1. Sanjiwani Australiaâs purpose is to raise funds in Australia in support of theSanjiwani Public Health Mission, located in Ghandruk, Nepal. In return theorganisationâs mission is:â¢ To improve the health of orphaned, disadvantaged and remote villagers;ï§ To assist the rural health post by providing better health care;â¢ To conduct various programs to promote a better understanding and acceptance of good health practices;â¢ To educate through seminars, workshops and conferences so that there will be a reduction in premature death and preventable deaths;â¢ To co-ordinate and co-operate with local, national and international agencies;â¢ To identify major issues regarding to health and hygiene and work to overcome these issues.",
96531430726,The Trustee For Phoebe Jones Trust,Registered,Small, ,
96550199565,Buddhist Heritage Project Incorporated,Registered,Small,We engage in a number of cultural and educational initiatives in the province of Luang Prabang in Laos.  This past year our focus has been primarily on providing assistance to the student body of the Buddhist Academy.  Assistance in the form of food and aid with Covid 19 preventative measures.,
96592278795,YOUNG LIFE AUSTRALIA LTD,Registered,Large,"Three key objectives of Young Life Australia are in supporting our work overseas are: -to assist adolescent youth, particularly those at risk through alienation, aimlessness, addiction or abuse, and including those disadvantaged by broken homes, difficulties at school or unemployment; -to encourage adolescent youth to develop as whole persons in mind, body and spirit enabling them to live meaningful and productive lives as intended by God; and -to work co-operatively with families, schools, churches and community groups in addressing the needs of young people. Our staff and volunteers organised activities to provide young people with a safe and fun place to meet. Young Life will organise different camping experiences, as well as many local-based activities where young people are introduced to the Christian faith. We work in Belarus, Lithuania and Belarus.",
96606097471,The Trustee For Ew And Lj Seehusen Foundation,Registered,Small,Provides funds to self-help groups for education and the purchase of seeds and animals.,
96607667424,Olver-Carlyle Charitable Foundation,Registered,Small, ,
96616713510,Uganda Kids Limited,Registered,Small,Provision of education for vulnerable children.,
96621534683,Armadillo&Co Foundation Limited,Registered,Medium,Providing funding for the KVM School and scholarship program in India.,
96624705876,Christina Noble Children's Foundation Limited,Registered,Small,Support of vulnerable children in Vietnam and Mongolia,
96628482011,Allan & Gill Gray Philanthropy Australasia,Registered,Large,Grant making to Charities in New Zealand,
